x_coord,y_coord,pressure_bar,dist_to_ice_m,roll_deg,pitch_deg,timestamp_s
63.6,40.0,1.096,0.58,-1.1,-0.49,720.5
64.2,40.0,1.096,0.58,-1.18,-0.31,721.0
64.8,40.0,1.103,0.59,0.04,0.75,721.5
65.4,40.0,1.097,0.59,0.54,-0.06,722.0
66.0,40.0,1.104,0.59,0.99,-0.4,722.5
66.6,40.0,1.098,0.61,-0.23,-0.7,723.0
67.2,40.0,1.105,0.6,1.06,0.14,723.5
67.8,40.0,1.101,0.6,0.26,-0.31,724.0
68.4,40.0,1.103,0.61,0.76,0.18,724.5
69.0,40.0,1.102,0.61,0.81,0.53,725.0
69.6,40.0,1.097,0.6,1.13,0.74,725.5
70.2,40.0,1.099,0.6,-0.98,0.16,726.0
70.8,40.0,1.098,0.59,-0.35,0.13,726.5
71.4,40.0,1.103,0.59,-0.58,0.25,727.0
72.0,40.0,1.096,0.61,-1.06,-0.58,727.5
72.6,40.0,1.1,0.61,-0.03,0.75,728.0
73.2,40.0,1.099,0.59,-0.99,0.66,728.5
73.8,40.0,1.104,0.58,-0.06,-0.08,729.0
74.4,40.0,1.098,0.6,0.01,0.39,729.5
75.0,40.0,1.099,0.58,0.04,-0.11,730.0
75.6,40.0,1.099,0.61,0.57,-0.73,730.5
76.2,40.0,1.099,0.59,-0.34,0.77,731.0
76.8,40.0,1.1,0.61,0.38,0.21,731.5
77.4,40.0,1.102,0.58,0.59,0.78,732.0
78.0,40.0,1.097,0.61,0.81,0.46,732.5
78.6,40.0,1.105,0.62,-1.2,-0.23,733.0
79.2,40.0,1.103,0.62,0.51,0.46,733.5
79.8,40.0,1.1,0.6,0.28,-0.21,734.0
80.4,40.0,1.101,0.6,-0.41,-0.26,734.5
81.0,40.0,1.101,0.58,-0.78,-0.36,735.0
81.6,40.0,1.096,0.6,1.06,0.16,735.5
82.2,40.0,1.097,0.6,0.91,0.42,736.0
82.8,40.0,1.1,0.62,0.7,0.1,736.5
83.4,40.0,1.099,0.59,-0.69,0.7,737.0
84.0,40.0,1.097,0.62,0.04,-0.04,737.5
84.6,40.0,1.098,0.61,-1.19,-0.35,738.0
85.2,40.0,1.098,0.6,-1.09,-0.12,738.5
85.8,40.0,1.097,0.59,-0.85,-0.27,739.0
86.4,40.0,1.104,0.59,0.7,0.61,739.5
87.0,40.0,1.096,0.59,0.19,0.75,740.0
87.6,40.0,1.1,0.59,-0.65,0.34,740.5
88.2,40.0,1.096,0.59,0.79,0.69,741.0
88.8,40.0,1.102,0.59,-0.11,-0.36,741.5
89.4,40.0,1.104,0.59,0.66,0.14,742.0
90.0,40.0,1.103,0.6,1.05,-0.55,742.5
90.6,40.0,1.105,0.59,0.74,-0.19,743.0
91.2,40.0,1.102,0.6,-0.79,-0.76,743.5
91.8,40.0,1.096,0.59,-0.28,-0.58,744.0
92.4,40.0,1.098,0.61,-0.03,-0.64,744.5
93.0,40.0,1.103,0.59,-0.57,0.48,745.0
93.6,40.0,1.099,0.6,0.78,-0.49,745.5
94.2,40.0,1.095,0.6,1.05,0.08,746.0
94.8,40.0,1.098,0.59,0.39,-0.55,746.5
95.4,40.0,1.099,0.59,0.15,-0.6,747.0
96.0,40.0,1.102,0.59,0.66,-0.54,747.5
96.6,40.0,1.096,0.62,-0.24,-0.77,748.0
97.2,40.0,1.099,0.62,0.5,0.67,748.5
97.8,40.0,1.096,0.62,-0.85,0.61,749.0
98.4,40.0,1.104,0.6,0.4,-0.14,749.5
99.0,40.0,1.103,0.58,-0.28,-0.2,750.0
99.6,40.0,1.102,0.6,0.68,-0.58,750.5
100,45.0,1.098,0.59,-0.98,0.55,751.0
99.4,45.0,1.103,0.6,0.76,-0.75,751.5
98.8,45.0,1.098,0.6,-1.12,0.55,752.0
98.2,45.0,1.098,0.61,-1.19,0.11,752.5
97.6,45.0,1.099,0.61,0.34,0.16,753.0
97.0,45.0,1.099,0.62,-0.89,0.26,753.5
96.4,45.0,1.097,0.59,0.49,-0.46,754.0
95.8,45.0,1.101,0.6,-0.54,-0.18,754.5
95.2,45.0,1.103,0.61,0.28,0.24,755.0
94.6,45.0,1.098,0.59,0.55,0.22,755.5
94.0,45.0,1.099,0.61,-0.87,-0.11,756.0
93.4,45.0,1.099,0.59,0.48,0.74,756.5
92.8,45.0,1.099,0.59,-0.01,0.12,757.0
92.2,45.0,1.097,0.6,0.17,0.65,757.5
91.6,45.0,1.103,0.61,-0.82,-0.51,758.0
91.0,45.0,1.105,0.58,-0.36,-0.1,758.5
90.4,45.0,1.099,0.6,0.88,-0.69,759.0
89.8,45.0,1.097,0.61,0.64,-0.76,759.5
89.2,45.0,1.095,0.59,0.74,-0.37,760.0
88.6,45.0,1.103,0.62,0.35,-0.6,760.5
88.0,45.0,1.095,0.58,-0.96,-0.32,761.0
87.4,45.0,1.105,0.62,-0.5,0.1,761.5
86.8,45.0,1.096,0.58,0.23,0.44,762.0
86.2,45.0,1.102,0.62,1.14,0.04,762.5
85.6,45.0,1.101,0.59,1.11,-0.71,763.0
85.0,45.0,1.1,0.58,0.81,-0.27,763.5
84.4,45.0,1.1,0.59,0.91,0.36,764.0
83.8,45.0,1.096,0.58,0.61,0.3,764.5
83.2,45.0,1.105,0.6,-0.24,0.76,765.0
82.6,45.0,1.101,0.58,0.68,0.69,765.5
82.0,45.0,1.102,0.59,0.03,0.16,766.0
81.4,45.0,1.096,0.61,-0.42,0.65,766.5
80.8,45.0,1.105,0.61,-0.09,-0.17,767.0
80.2,45.0,1.104,0.61,-1.03,-0.59,767.5
79.6,45.0,1.1,0.59,0.4,-0.57,768.0
79.0,45.0,1.1,0.62,0.03,-0.7,768.5
78.4,45.0,1.104,0.61,1.1,-0.1,769.0
77.8,45.0,1.104,0.59,-0.34,0.37,769.5
77.2,45.0,1.098,0.61,-0.85,-0.1,770.0
76.6,45.0,1.098,0.6,0.95,-0.02,770.5
76.0,45.0,1.095,0.59,0.26,-0.8,771.0
75.4,45.0,1.105,0.6,0.89,-0.24,771.5
74.8,45.0,1.102,0.61,0.72,0.53,772.0
74.2,45.0,1.096,0.61,0.94,-0.05,772.5
73.6,45.0,1.104,0.59,0.75,-0.2,773.0
73.0,45.0,1.099,0.61,-0.41,0.69,773.5
72.4,45.0,1.096,0.59,-0.43,0.09,774.0
71.8,45.0,1.102,0.6,-0.22,0.59,774.5
71.2,45.0,1.099,0.58,1.12,-0.8,775.0
70.6,45.0,1.099,0.6,-0.21,-0.12,775.5
70.0,45.0,1.098,0.58,-0.28,-0.47,776.0
69.4,45.0,1.099,0.58,-0.9,0.65,776.5
68.8,45.0,1.096,0.59,-0.4,0.79,777.0
68.2,45.0,1.104,0.59,-1.1,0.56,777.5
67.6,45.0,1.103,0.59,-0.76,-0.01,778.0
67.0,45.0,1.096,0.58,-0.86,-0.17,778.5
66.4,45.0,1.101,0.58,-0.24,0.77,779.0
65.8,45.0,1.105,0.59,-0.82,-0.27,779.5
65.2,45.0,1.097,0.61,-0.04,-0.71,780.0
64.6,45.0,1.098,0.6,0.76,-0.67,780.5
64.0,45.0,1.096,0.62,-1.18,0.29,781.0
63.4,45.0,1.097,0.61,-0.72,-0.19,781.5
62.8,45.0,1.098,0.61,0.14,-0.15,782.0
62.2,45.0,1.104,0.6,0.16,-0.54,782.5
61.6,45.0,1.099,0.6,1.0,-0.26,783.0
61.0,45.0,1.096,0.62,1.05,-0.23,783.5
60.4,45.0,1.1,0.59,-0.02,0.67,784.0
59.8,45.0,1.1,0.58,-0.43,-0.46,784.5
59.2,45.0,1.096,0.59,-0.49,-0.53,785.0
58.6,45.0,1.097,0.6,0.37,0.08,785.5
58.0,45.0,1.099,0.59,-0.17,-0.1,786.0
57.4,45.0,1.097,0.59,-0.32,-0.79,786.5
56.8,45.0,1.097,0.6,1.11,-0.72,787.0
56.2,45.0,1.102,0.58,0.07,-0.78,787.5
55.6,45.0,1.105,0.6,0.71,0.72,788.0
55.0,45.0,1.103,0.59,-0.18,-0.6,788.5
54.4,45.0,1.095,0.61,-0.85,-0.28,789.0
53.8,45.0,1.098,0.61,-1.04,-0.34,789.5
53.2,45.0,1.102,0.61,-1.16,0.56,790.0
52.6,45.0,1.103,0.58,0.76,0.73,790.5
52.0,45.0,1.098,0.59,0.08,0.72,791.0
51.4,45.0,1.099,0.59,-1.16,0.63,791.5
50.8,45.0,1.097,0.59,-0.25,-0.21,792.0
50.2,45.0,1.102,0.61,-0.82,-0.36,792.5
49.6,45.0,1.104,0.62,0.9,-0.02,793.0
49.0,45.0,1.103,0.59,-1.08,-0.62,793.5
48.4,45.0,1.098,0.59,0.75,0.52,794.0
47.8,45.0,1.105,0.6,0.78,-0.47,794.5
47.2,45.0,1.099,0.6,0.2,0.47,795.0
46.6,45.0,1.104,0.59,0.24,0.42,795.5
46.0,45.0,1.103,0.6,-0.29,-0.06,796.0
45.4,45.0,1.097,0.61,0.56,0.21,796.5
44.8,45.0,1.097,0.61,0.68,0.12,797.0
44.2,45.0,1.104,0.59,0.62,0.47,797.5
43.6,45.0,1.098,0.61,0.86,-0.07,798.0
43.0,45.0,1.099,0.6,-0.02,0.78,798.5
42.4,45.0,1.101,0.6,1.14,-0.25,799.0
41.8,45.0,1.101,0.61,-0.34,0.07,799.5
41.2,45.0,1.095,0.62,0.04,0.1,800.0
40.6,45.0,1.101,0.58,-0.29,-0.57,800.5
40.0,45.0,1.105,0.62,0.63,0.79,801.0
39.4,45.0,1.102,0.61,1.01,0.75,801.5
38.8,45.0,1.102,0.62,0.49,-0.25,802.0
38.2,45.0,1.101,0.59,1.02,0.69,802.5
37.6,45.0,1.098,0.58,-0.74,-0.16,803.0
37.0,45.0,1.103,0.58,0.9,-0.43,803.5
36.4,45.0,1.099,0.59,0.49,-0.69,804.0
35.8,45.0,1.102,0.61,-1.03,0.16,804.5
35.2,45.0,1.104,0.61,0.5,-0.07,805.0
34.6,45.0,1.099,0.62,0.61,0.35,805.5
34.0,45.0,1.097,0.62,-0.51,-0.21,806.0
33.4,45.0,1.098,0.58,1.14,0.55,806.5
32.8,45.0,1.097,0.59,0.32,-0.35,807.0
32.2,45.0,1.098,0.6,-0.75,0.33,807.5
31.6,45.0,1.103,0.62,1.18,-0.46,808.0
31.0,45.0,1.098,0.58,-0.46,0.25,808.5
30.4,45.0,1.103,0.58,0.85,0.41,809.0
29.8,45.0,1.099,0.58,-0.99,0.07,809.5
29.2,45.0,1.103,0.6,0.45,0.08,810.0
28.6,45.0,1.098,0.59,-0.83,-0.31,810.5
28.0,45.0,1.102,0.59,-0.75,0.41,811.0
27.4,45.0,1.1,0.62,-0.77,0.04,811.5
26.8,45.0,1.104,0.62,-0.4,-0.59,812.0
26.2,45.0,1.095,0.59,-0.77,0.31,812.5
25.6,45.0,1.102,0.62,-0.52,0.25,813.0
25.0,45.0,1.097,0.61,0.65,-0.68,813.5
24.4,45.0,1.098,0.59,-0.22,-0.38,814.0
23.8,45.0,1.102,0.6,0.03,0.24,814.5
23.2,45.0,1.101,0.6,-0.04,-0.38,815.0
22.6,45.0,1.097,0.61,-0.69,-0.58,815.5
22.0,45.0,1.099,0.58,0.48,-0.52,816.0
21.4,45.0,1.103,0.6,0.82,0.67,816.5
20.8,45.0,1.099,0.62,0.02,-0.3,817.0
20.2,45.0,1.096,0.59,-1.17,-0.15,817.5
19.6,45.0,1.102,0.6,-0.72,0.76,818.0
19.0,45.0,1.105,0.6,1.07,-0.29,818.5
18.4,45.0,1.1,0.59,0.24,-0.58,819.0
17.8,45.0,1.102,0.59,0.73,-0.16,819.5
17.2,45.0,1.105,0.6,0.14,0.58,820.0
16.6,45.0,1.097,0.6,1.05,-0.64,820.5
16.0,45.0,1.103,0.61,0.91,-0.39,821.0
15.4,45.0,1.098,0.6,0.39,-0.43,821.5
14.8,45.0,1.095,0.59,-0.01,-0.54,822.0
14.2,45.0,1.103,0.59,0.09,-0.67,822.5
13.6,45.0,1.096,0.59,0.69,-0.44,823.0
13.0,45.0,1.103,0.59,0.31,-0.65,823.5
12.4,45.0,1.096,0.6,-0.93,-0.34,824.0
11.8,45.0,1.095,0.58,0.32,-0.38,824.5
11.2,45.0,1.095,0.61,-0.35,-0.09,825.0
10.6,45.0,1.099,0.6,0.88,0.22,825.5
10.0,45.0,1.097,0.62,0.35,0.55,826.0
9.4,45.0,1.102,0.59,-0.36,-0.01,826.5
8.8,45.0,1.103,0.58,-0.31,-0.22,827.0
8.2,45.0,1.101,0.59,-0.86,-0.33,827.5
7.6,45.0,1.105,0.62,0.16,0.75,828.0
7.0,45.0,1.101,0.61,0.15,0.75,828.5
6.4,45.0,1.097,0.6,0.01,0.61,829.0
5.8,45.0,1.104,0.6,-0.78,0.43,829.5
5.2,45.0,1.103,0.6,1.18,0.11,830.0
4.6,45.0,1.099,0.62,-1.17,0.65,830.5
4.0,45.0,1.097,0.6,0.75,0.49,831.0
3.4,45.0,1.096,0.6,-0.95,0.39,831.5
2.8,45.0,1.097,0.61,0.73,-0.52,832.0
2.2,45.0,1.104,0.59,0.06,-0.36,832.5
1.6,45.0,1.097,0.6,-0.18,-0.13,833.0
1.0,45.0,1.098,0.61,1.01,0.1,833.5
0.4,45.0,1.104,0.59,0.82,0.66,834.0
0,50.0,1.104,0.59,1.04,0.55,834.5
0.6,50.0,1.103,0.6,-0.78,-0.71,835.0
1.2,50.0,1.097,0.6,-0.91,-0.45,835.5
1.8,50.0,1.1,0.58,1.01,-0.11,836.0
2.4,50.0,1.101,0.62,-1.17,0.1,836.5
3.0,50.0,1.102,0.61,1.2,-0.57,837.0
3.6,50.0,1.098,0.59,-0.53,-0.74,837.5
4.2,50.0,1.102,0.61,-1.13,0.09,838.0
4.8,50.0,1.1,0.61,0.76,-0.48,838.5
5.4,50.0,1.097,0.59,-0.35,0.64,839.0
6.0,50.0,1.104,0.6,-0.96,0.29,839.5
6.6,50.0,1.096,0.61,-1.15,-0.69,840.0
7.2,50.0,1.103,0.59,-0.43,0.03,840.5
7.8,50.0,1.101,0.62,1.02,-0.23,841.0
8.4,50.0,1.103,0.61,1.11,-0.41,841.5
9.0,50.0,1.096,0.59,0.25,0.11,842.0
9.6,50.0,1.103,0.61,0.65,-0.15,842.5
10.2,50.0,1.105,0.6,0.66,-0.4,843.0
10.8,50.0,1.101,0.61,0.7,0.04,843.5
11.4,50.0,1.105,0.59,1.02,-0.07,844.0
12.0,50.0,1.1,0.59,-0.79,-0.23,844.5
12.6,50.0,1.099,0.6,-0.53,0.41,845.0
13.2,50.0,1.099,0.6,-0.92,-0.52,845.5
13.8,50.0,1.102,0.6,0.6,-0.69,846.0
14.4,50.0,1.1,0.58,-0.23,-0.18,846.5
15.0,50.0,1.102,0.59,0.78,-0.62,847.0
15.6,50.0,1.103,0.58,0.73,-0.16,847.5
16.2,50.0,1.098,0.62,-0.13,-0.56,848.0
16.8,50.0,1.104,0.59,0.45,-0.08,848.5
17.4,50.0,1.1,0.61,-0.68,0.48,849.0
18.0,50.0,1.098,0.62,0.59,0.48,849.5
18.6,50.0,1.098,0.61,-1.0,0.42,850.0
19.2,50.0,1.098,0.61,0.18,0.3,850.5
19.8,50.0,1.104,0.6,-0.09,-0.64,851.0
20.4,50.0,1.102,0.59,-0.41,0.55,851.5
21.0,50.0,1.104,0.61,1.11,-0.66,852.0
21.6,50.0,1.1,0.62,0.03,-0.05,852.5
22.2,50.0,1.096,0.61,-0.97,0.23,853.0
22.8,50.0,1.103,0.6,0.97,-0.09,853.5
23.4,50.0,1.101,0.6,0.19,0.53,854.0
24.0,50.0,1.102,0.61,1.07,0.62,854.5
24.6,50.0,1.099,0.6,0.13,0.42,855.0
25.2,50.0,1.103,0.59,-0.99,-0.53,855.5
25.8,50.0,1.097,0.58,0.45,-0.13,856.0
26.4,50.0,1.1,0.58,-1.17,0.69,856.5
27.0,50.0,1.097,0.61,0.4,0.38,857.0
27.6,50.0,1.099,0.61,-0.25,0.32,857.5
28.2,50.0,1.1,0.6,0.46,0.76,858.0
28.8,50.0,1.102,0.6,-0.31,-0.77,858.5
29.4,50.0,1.102,0.59,0.67,0.41,859.0
30.0,50.0,1.098,0.6,-1.0,-0.73,859.5
30.6,50.0,1.102,0.6,-1.03,0.15,860.0
31.2,50.0,1.101,0.58,0.05,0.58,860.5
31.8,50.0,1.1,0.6,-0.36,0.01,861.0
32.4,50.0,1.097,0.61,-1.16,-0.19,861.5
33.0,50.0,1.101,0.62,0.24,0.29,862.0
33.6,50.0,1.099,0.61,0.63,0.01,862.5
34.2,50.0,1.103,0.6,-0.52,-0.37,863.0
34.8,50.0,1.105,0.6,0.53,0.66,863.5
35.4,50.0,1.104,0.61,1.12,-0.17,864.0
36.0,50.0,1.098,0.62,1.18,0.05,864.5
36.6,50.0,1.103,0.61,0.41,-0.37,865.0
37.2,50.0,1.099,0.62,-1.14,0.45,865.5
37.8,50.0,1.105,0.58,-0.03,-0.5,866.0
38.4,50.0,1.103,0.61,-0.98,0.19,866.5
39.0,50.0,1.104,0.61,-0.22,-0.74,867.0
39.6,50.0,1.099,0.61,1.15,-0.21,867.5
40.2,50.0,1.099,0.61,-0.94,0.27,868.0
40.8,50.0,1.103,0.58,-0.53,0.62,868.5
41.4,50.0,1.103,0.6,-0.44,-0.19,869.0
42.0,50.0,1.098,0.62,-0.13,-0.09,869.5
42.6,50.0,1.105,0.59,-0.45,0.13,870.0
43.2,50.0,1.096,0.59,-0.87,-0.56,870.5
43.8,50.0,1.098,0.62,-0.7,-0.39,871.0
44.4,50.0,1.097,0.6,-0.14,0.73,871.5
45.0,50.0,1.1,0.61,-1.12,0.78,872.0
45.6,50.0,1.102,0.6,0.53,-0.26,872.5
46.2,50.0,1.099,0.6,0.33,0.69,873.0
46.8,50.0,1.099,0.6,-0.63,-0.57,873.5
47.4,50.0,1.097,0.6,0.98,-0.2,874.0
48.0,50.0,1.102,0.61,1.09,0.48,874.5
48.6,50.0,1.105,0.6,-0.01,0.29,875.0
49.2,50.0,1.101,0.59,-1.03,-0.4,875.5
49.8,50.0,1.097,0.58,1.03,-0.17,876.0
50.4,50.0,1.103,0.59,0.82,-0.62,876.5
51.0,50.0,1.097,0.59,0.14,0.58,877.0
51.6,50.0,1.102,0.61,0.76,-0.24,877.5
52.2,50.0,1.097,0.61,-0.19,0.5,878.0
52.8,50.0,1.099,0.61,-0.62,-0.17,878.5
53.4,50.0,1.103,0.58,0.25,-0.09,879.0
54.0,50.0,1.102,0.58,-0.48,0.09,879.5
54.6,50.0,1.099,0.62,0.22,0.09,880.0
55.2,50.0,1.104,0.58,-1.19,-0.23,880.5
55.8,50.0,1.097,0.58,0.43,-0.05,881.0
56.4,50.0,1.101,0.59,-1.07,0.07,881.5
57.0,50.0,1.095,0.6,0.89,-0.55,882.0
57.6,50.0,1.096,0.59,-0.46,-0.53,882.5
58.2,50.0,1.097,0.62,0.79,0.58,883.0
58.8,50.0,1.097,0.62,0.7,-0.68,883.5
59.4,50.0,1.101,0.58,-0.67,-0.52,884.0
60.0,50.0,1.103,0.59,-0.43,-0.54,884.5
60.6,50.0,1.101,0.6,-0.52,-0.67,885.0
61.2,50.0,1.099,0.6,0.78,-0.06,885.5
61.8,50.0,1.101,0.59,0.88,-0.59,886.0
62.4,50.0,1.097,0.61,-0.5,-0.52,886.5
63.0,50.0,1.101,0.58,1.2,0.79,887.0
63.6,50.0,1.102,0.59,0.73,-0.75,887.5
64.2,50.0,1.095,0.6,0.32,-0.33,888.0
64.8,50.0,1.098,0.59,-1.02,-0.27,888.5
65.4,50.0,1.1,0.61,0.96,0.23,889.0
66.0,50.0,1.101,0.59,-0.1,-0.69,889.5
66.6,50.0,1.1,0.59,-1.14,0.11,890.0
67.2,50.0,1.1,0.62,0.29,-0.63,890.5
67.8,50.0,1.105,0.61,-0.42,-0.45,891.0
68.4,50.0,1.096,0.61,-0.74,0.74,891.5
69.0,50.0,1.104,0.59,0.76,0.11,892.0
69.6,50.0,1.104,0.61,-0.01,0.75,892.5
70.2,50.0,1.105,0.6,0.1,-0.21,893.0
70.8,50.0,1.098,0.58,-1.11,0.24,893.5
71.4,50.0,1.097,0.61,1.18,-0.68,894.0
72.0,50.0,1.097,0.58,0.65,-0.54,894.5
72.6,50.0,1.103,0.58,0.61,0.59,895.0
73.2,50.0,1.098,0.61,-0.77,-0.11,895.5
73.8,50.0,1.102,0.58,-0.5,0.76,896.0
74.4,50.0,1.096,0.61,-0.15,-0.21,896.5
75.0,50.0,1.104,0.61,0.13,-0.12,897.0
75.6,50.0,1.102,0.59,0.75,0.05,897.5
76.2,50.0,1.104,0.6,-0.53,-0.33,898.0
76.8,50.0,1.099,0.6,-0.73,-0.56,898.5
77.4,50.0,1.095,0.6,-0.05,0.74,899.0
78.0,50.0,1.104,0.6,0.74,0.74,899.5
78.6,50.0,1.099,0.61,-0.73,-0.1,900.0
79.2,50.0,1.097,0.59,-0.31,-0.38,900.5
79.8,50.0,1.103,0.58,-0.54,0.38,901.0
80.4,50.0,1.105,0.62,0.06,0.2,901.5
81.0,50.0,1.095,0.59,0.08,-0.47,902.0
81.6,50.0,1.104,0.59,1.07,-0.35,902.5
82.2,50.0,1.098,0.62,-1.13,0.11,903.0
82.8,50.0,1.101,0.58,-0.5,0.72,903.5
83.4,50.0,1.099,0.6,1.19,-0.5,904.0
84.0,50.0,1.101,0.59,-0.63,0.65,904.5
84.6,50.0,1.098,0.61,0.73,-0.44,905.0
85.2,50.0,1.097,0.58,1.07,-0.2,905.5
85.8,50.0,1.096,0.62,0.78,-0.61,906.0
86.4,50.0,1.1,0.62,0.81,-0.24,906.5
87.0,50.0,1.097,0.62,-1.04,-0.42,907.0
87.6,50.0,1.096,0.58,-0.91,-0.13,907.5
88.2,50.0,1.104,0.61,-0.47,0.46,908.0
88.8,50.0,1.101,0.62,-1.05,-0.75,908.5
89.4,50.0,1.101,0.61,1.04,-0.43,909.0
90.0,50.0,1.101,0.62,0.29,0.37,909.5
90.6,50.0,1.097,0.62,0.7,-0.48,910.0
91.2,50.0,1.1,0.6,0.19,-0.52,910.5
91.8,50.0,1.103,0.59,0.61,-0.2,911.0
92.4,50.0,1.103,0.59,-1.14,0.11,911.5
93.0,50.0,1.098,0.6,-0.57,0.6,912.0
93.6,50.0,1.095,0.62,-0.69,0.09,912.5
94.2,50.0,1.099,0.61,-0.4,-0.23,913.0
94.8,50.0,1.099,0.62,-1.18,0.02,913.5
95.4,50.0,1.1,0.6,0.91,-0.43,914.0
96.0,50.0,1.104,0.61,0.54,0.55,914.5
96.6,50.0,1.095,0.6,0.44,-0.77,915.0
97.2,50.0,1.096,0.59,1.02,0.41,915.5
97.8,50.0,1.102,0.62,0.38,-0.38,916.0
98.4,50.0,1.103,0.59,-0.55,-0.56,916.5
99.0,50.0,1.097,0.61,-0.46,0.67,917.0
99.6,50.0,1.099,0.6,-0.17,0.75,917.5
100,55.0,1.105,0.59,0.45,0.42,918.0
99.4,55.0,1.098,0.59,-0.88,-0.67,918.5
98.8,55.0,1.104,0.61,0.68,0.29,919.0
98.2,55.0,1.096,0.61,-0.64,-0.55,919.5
97.6,55.0,1.101,0.59,-0.07,0.52,920.0
97.0,55.0,1.104,0.58,-0.4,0.45,920.5
96.4,55.0,1.096,0.6,-0.91,-0.23,921.0
95.8,55.0,1.098,0.6,0.69,-0.19,921.5
95.2,55.0,1.096,0.59,-0.44,0.06,922.0
94.6,55.0,1.096,0.61,-0.85,-0.47,922.5
94.0,55.0,1.099,0.6,-0.85,0.73,923.0
93.4,55.0,1.101,0.59,-0.61,0.39,923.5
92.8,55.0,1.1,0.6,0.81,0.68,924.0
92.2,55.0,1.101,0.6,0.84,-0.53,924.5
91.6,55.0,1.097,0.61,-0.94,0.68,925.0
91.0,55.0,1.097,0.61,-0.03,-0.53,925.5
90.4,55.0,1.102,0.61,-0.7,-0.57,926.0
89.8,55.0,1.102,0.58,0.3,-0.14,926.5
89.2,55.0,1.101,0.62,1.03,0.54,927.0
88.6,55.0,1.1,0.58,0.16,0.4,927.5
88.0,55.0,1.096,0.6,1.03,0.77,928.0
87.4,55.0,1.105,0.6,-0.71,-0.39,928.5
86.8,55.0,1.097,0.62,0.8,0.78,929.0
86.2,55.0,1.098,0.59,0.19,0.31,929.5
85.6,55.0,1.103,0.6,1.15,0.16,930.0
85.0,55.0,1.098,0.6,1.19,0.75,930.5
84.4,55.0,1.101,0.61,-0.32,-0.12,931.0
83.8,55.0,1.103,0.59,1.14,0.22,931.5
83.2,55.0,1.1,0.61,0.99,0.68,932.0
82.6,55.0,1.101,0.6,0.32,-0.42,932.5
82.0,55.0,1.1,0.6,0.33,-0.66,933.0
81.4,55.0,1.104,0.6,-0.43,-0.45,933.5
80.8,55.0,1.103,0.62,0.03,0.03,934.0
80.2,55.0,1.101,0.61,0.51,0.49,934.5
79.6,55.0,1.103,0.58,-0.49,-0.41,935.0
79.0,55.0,1.103,0.61,-0.11,0.21,935.5
78.4,55.0,1.096,0.6,0.85,-0.29,936.0
77.8,55.0,1.1,0.61,0.81,-0.69,936.5
77.2,55.0,1.098,0.59,0.59,-0.45,937.0
76.6,55.0,1.097,0.61,0.44,-0.17,937.5
76.0,55.0,1.1,0.61,-0.85,0.13,938.0
75.4,55.0,1.096,0.61,0.16,-0.5,938.5
74.8,55.0,1.101,0.62,-0.28,0.75,939.0
74.2,55.0,1.105,0.59,0.67,0.3,939.5
73.6,55.0,1.103,0.58,0.08,0.14,940.0
73.0,55.0,1.101,0.62,-0.64,-0.1,940.5
72.4,55.0,1.103,0.62,-0.8,0.19,941.0
71.8,55.0,1.102,0.61,-1.18,-0.31,941.5
71.2,55.0,1.095,0.62,0.4,-0.75,942.0
70.6,55.0,1.097,0.62,0.11,0.42,942.5
70.0,55.0,1.101,0.59,-1.17,-0.01,943.0
69.4,55.0,1.095,0.59,0.13,-0.41,943.5
68.8,55.0,1.104,0.62,-0.6,-0.62,944.0
68.2,55.0,1.095,0.58,-0.64,-0.53,944.5
67.6,55.0,1.103,0.62,0.09,0.18,945.0
67.0,55.0,1.102,0.59,0.47,-0.51,945.5
66.4,55.0,1.104,0.59,-0.08,0.52,946.0
65.8,55.0,1.103,0.59,-0.8,0.38,946.5
65.2,55.0,1.102,0.61,-0.41,-0.29,947.0
64.6,55.0,1.103,0.58,0.15,0.66,947.5
64.0,55.0,1.105,0.58,-0.82,0.65,948.0
63.4,55.0,1.097,0.59,0.68,-0.51,948.5
62.8,55.0,1.1,0.62,0.38,-0.24,949.0
62.2,55.0,1.099,0.59,-0.82,-0.02,949.5
61.6,55.0,1.098,0.61,1.03,-0.1,950.0
61.0,55.0,1.1,0.6,-0.8,-0.01,950.5
60.4,55.0,1.104,0.61,-1.18,0.37,951.0
59.8,55.0,1.098,0.61,-0.66,-0.31,951.5
59.2,55.0,1.105,0.58,-0.34,-0.4,952.0
58.6,55.0,1.097,0.61,0.95,0.65,952.5
58.0,55.0,1.095,0.59,-0.7,0.68,953.0
57.4,55.0,1.096,0.59,0.63,0.23,953.5
56.8,55.0,1.103,0.62,0.37,0.15,954.0
56.2,55.0,1.102,0.59,-0.44,-0.75,954.5
55.6,55.0,1.099,0.62,0.98,-0.39,955.0
55.0,55.0,1.098,0.6,-0.4,-0.53,955.5
54.4,55.0,1.099,0.61,0.01,-0.67,956.0
53.8,55.0,1.098,0.61,1.0,-0.67,956.5
53.2,55.0,1.101,0.6,0.41,-0.67,957.0
52.6,55.0,1.1,0.61,-0.98,0.37,957.5
52.0,55.0,1.1,0.59,-0.75,0.46,958.0
51.4,55.0,1.103,0.59,-1.03,-0.59,958.5
50.8,55.0,1.097,0.61,1.01,-0.02,959.0
50.2,55.0,1.098,0.59,0.79,0.11,959.5
49.6,55.0,1.104,0.59,-0.26,0.75,960.0
49.0,55.0,1.102,0.62,0.69,0.1,960.5
